GSM1380480|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1500|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380487|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA415|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380498|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA436|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380683|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|Hey|in_vitro|N/A|D3_Aza|5-azacitidine|Small Molecule
GSM1380452|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC38|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380401|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA453|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380412|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T47D|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380704|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR5|in_vitro|N/A|D10_Mock|N/A|None
GSM1380518|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1419|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380594|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO201|in_vitro|N/A|AZA_D14|5-azacitidine|Small Molecule
GSM1380576|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR75-1|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380533|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1954|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380653|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW620|in_vitro|N/A|AZA_D21|5-azacitidine|Small Molecule
GSM1380592|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO201|in_vitro|N/A|AZA_D7|5-azacitidine|Small Molecule
GSM1380404|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1569|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380629|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SNUC-1|in_vitro|N/A|AZA_3|5-azacitidine|Small Molecule
GSM1380530|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1954|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380388|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA468|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380441|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT20|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380478|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1500|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380513|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1419|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380672|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|CAOV3|in_vitro|N/A|D10_Mock|N/A|None
GSM1380591|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO201|in_vitro|N/A|AZA_D3|5-azacitidine|Small Molecule
GSM1380503|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA436|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380493|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA415|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380606|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT116|in_vitro|N/A|Mock_D3|N/A|None
GSM1380543|N/A|N/A|N/A|N/A|N/A|N/A|Breast|SKBR3|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380455|N/A|N/A|N/A|N/A|N/A|N/A|Breast|SUM149|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380579|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR75-1|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380620|N/A|N/A|N/A|N/A|N/A|N/A|Colon|Lovo|in_vitro|N/A|AZA_Day14|5-azacitidine|Small Molecule
GSM1380451|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC38|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380572|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA361|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380559|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT474|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380382|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA231|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380626|N/A|N/A|N/A|N/A|N/A|N/A|Colon|RKO|in_vitro|N/A|AZA_D14|5-azacitidine|Small Molecule
GSM1380645|N/A|N/A|N/A|N/A|N/A|N/A|Colon|CACO-2|in_vitro|N/A|AZA_D10|5-azacitidine|Small Molecule
GSM1380582|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1937|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380431|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF7|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380684|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|Hey|in_vitro|N/A|D10_mock|N/A|None
GSM1380414|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T47D|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380482|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1500|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380609|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT116|in_vitro|N/A|AZA_D10|5-azacitidine|Small Molecule
GSM1380484|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1500|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380476|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR75-30|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380678|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|ES2|in_vitro|N/A|D3_mock|N/A|None
GSM1380434|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF7|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380540|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1187|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380442|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT20|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380663|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO205|in_vitro|N/A|AZA_D10|5-azacitidine|Small Molecule
GSM1380444|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT20|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380525|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA175|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380477|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR75-30|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380395|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA468|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380450|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC38|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380622|N/A|N/A|N/A|N/A|N/A|N/A|Colon|RKO|in_vitro|N/A|Mock_D3|N/A|None
GSM1380627|N/A|N/A|N/A|N/A|N/A|N/A|Colon|RKO|in_vitro|N/A|AZA_D21|5-azacitidine|Small Molecule
GSM1380535|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1187|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380453|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC38|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380514|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1419|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380666|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|A2780|in_vitro|N/A|D3_Mock|N/A|None
GSM1380575|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR75-1|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380467|N/A|N/A|N/A|N/A|N/A|N/A|Breast|SUM159|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380706|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVKATE|in_vitro|N/A|D3_mock|N/A|None
GSM1380443|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT20|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380612|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HT29|in_vitro|N/A|Mock_3|N/A|None
GSM1380675|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|EF027|in_vitro|N/A|D3_Aza|5-azacitidine|Small Molecule
GSM1380508|N/A|N/A|N/A|N/A|N/A|N/A|Breast|EFM192A|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380553|N/A|N/A|N/A|N/A|N/A|N/A|Breast|CAMA1|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380677|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|EF027|in_vitro|N/A|D10_Aza|5-azacitidine|Small Molecule
GSM1380446|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC38|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380603|N/A|N/A|N/A|N/A|N/A|N/A|Colon|DLD1|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380556|N/A|N/A|N/A|N/A|N/A|N/A|Breast|CAMA1|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380670|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|CAOV3|in_vitro|N/A|D3_Mock|N/A|None
GSM1380610|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT116|in_vitro|N/A|AZA_D14|5-azacitidine|Small Molecule
GSM1380408|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1569|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380488|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA415|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380596|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO320|in_vitro|N/A|Mock_3|N/A|None
GSM1380662|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO205|in_vitro|N/A|AZA_D7|5-azacitidine|Small Molecule
GSM1380394|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA468|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380640|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW480|in_vitro|N/A|AZA_D14|5-azacitidine|Small Molecule
GSM1380577|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR75-1|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380637|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW480|in_vitro|N/A|AZA_D3|5-azacitidine|Small Molecule
GSM1380710|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|SKOV3|in_vitro|N/A|D3_mock|N/A|None
GSM1380671|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|CAOV3|in_vitro|N/A|D3_AZA|5-azacitidine|Small Molecule
GSM1380607|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT116|in_vitro|N/A|AZA_D3|5-azacitidine|Small Molecule
GSM1380544|N/A|N/A|N/A|N/A|N/A|N/A|Breast|SKBR3|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380402|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA453|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380716|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|Tyknu|in_vitro|N/A|D10_mock|N/A|None
GSM1380685|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|Hey|in_vitro|N/A|D10_Aza|5-azacitidine|Small Molecule
GSM1380520|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA175|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380695|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OV2008|in_vitro|N/A|D3_Aza|5-azacitidine|Small Molecule
GSM1380456|N/A|N/A|N/A|N/A|N/A|N/A|Breast|SUM149|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380516|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1419|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380652|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW620|in_vitro|N/A|AZA_D14|5-azacitidine|Small Molecule
GSM1380644|N/A|N/A|N/A|N/A|N/A|N/A|Colon|CACO-2|in_vitro|N/A|AZA_D7|5-azacitidine|Small Molecule
GSM1380510|N/A|N/A|N/A|N/A|N/A|N/A|Breast|EFM192A|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380411|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1569|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380611|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT116|in_vitro|N/A|AZA_D21|5-azacitidine|Small Molecule
GSM1380515|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1419|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380646|N/A|N/A|N/A|N/A|N/A|N/A|Colon|CACO-2|in_vitro|N/A|AZA_D14|5-azacitidine|Small Molecule
GSM1380390|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA468|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380521|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA175|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380712|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|SKOV3|in_vitro|N/A|D10_mock|N/A|None
GSM1380424|N/A|N/A|N/A|N/A|N/A|N/A|Breast|EFM19|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380481|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1500|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380634|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW48|in_vitro|N/A|AZA_10|5-azacitidine|Small Molecule
GSM1380605|N/A|N/A|N/A|N/A|N/A|N/A|Colon|DLD1|in_vitro|N/A|AZA_Day21|5-azacitidine|Small Molecule
GSM1380421|N/A|N/A|N/A|N/A|N/A|N/A|Breast|EFM19|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380386|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA231|in_vitro|N/A|Mock_Day10|N/A|None
GSM1380539|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1187|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380679|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|ES2|in_vitro|N/A|D3_Aza|5-azacitidine|Small Molecule
GSM1380448|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC38|in_vitro|N/A|Mock_Day3|N/A|None
GSM1380490|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA415|in_vitro|N/A|Mock_Day7|N/A|None
GSM1380589|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1937|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380512|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1419|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380697|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OV2008|in_vitro|N/A|D10_Aza|5-azacitidine|Small Molecule
GSM1380417|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T47D|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380601|N/A|N/A|N/A|N/A|N/A|N/A|Colon|DLD1|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380571|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA361|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380614|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HT29|in_vitro|N/A|AZA_10|5-azacitidine|Small Molecule
GSM1380639|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW480|in_vitro|N/A|AZA_D10|5-azacitidine|Small Molecule
GSM1380541|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1187|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380461|N/A|N/A|N/A|N/A|N/A|N/A|Breast|SUM149|in_vitro|N/A|AZA_Day10|5-azacitidine|Small Molecule
GSM1380599|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO320|in_vitro|N/A|AZA_14|5-azacitidine|Small Molecule
GSM1380665|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO205|in_vitro|N/A|AZA_D21|5-azacitidine|Small Molecule
GSM1380558|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT474|in_vitro|N/A|Mock_Day1|N/A|None
GSM1380590|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO201|in_vitro|N/A|Mock_D3|N/A|None
GSM1380537|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HCC1187|in_vitro|N/A|AZA_Day3|5-azacitidine|Small Molecule
GSM1380711|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|SKOV3|in_vitro|N/A|D3_Aza|5-azacitidine|Small Molecule
GSM1380708|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVKATE|in_vitro|N/A|D10_mock|N/A|None
GSM1380615|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HT29|in_vitro|N/A|AZA_14|5-azacitidine|Small Molecule
GSM1380567|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA361|in_vitro|N/A|AZA_Day1|5-azacitidine|Small Molecule
GSM1380608|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT116|in_vitro|N/A|AZA_D7|5-azacitidine|Small Molecule
GSM1380501|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA436|in_vitro|N/A|AZA_Day7|5-azacitidine|Small Molecule
GSM1380703|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR5|in_vitro|N/A|D3_Aza|5-azacitidine|Small Molecule
GSM1380641|N/A|N/A|N/A|N/A|N/A|N/A|Colon|SW480|in_vitro|N/A|AZA_Day21|5-azacitidine|Small Molecule
