GSM760447|N/A|N/A|F|N/A|N/A|Healthy|Muscle|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM760316|N/A|N/A|M|N/A|N/A|Healthy|Cells|SIVF026|in_vitro|ctrl|N/A|N/A|N/A
GSM760318|N/A|N/A|M|N/A|N/A|Healthy|Cells|SIVF044|in_vitro|ctrl|N/A|N/A|N/A
GSM760327|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS2|in_vitro|ctrl|N/A|N/A|N/A
GSM760422|N/A|N/A|M|N/A|N/A|Healthy|Cells|SC23NSC|in_vitro|ctrl|N/A|N/A|N/A
GSM760264|N/A|N/A|F|N/A|N/A|Healthy|Cells|SIVF047|in_vitro|ctrl|N/A|N/A|N/A
GSM760418|N/A|N/A|M|N/A|N/A|Healthy|Cells|HMSCad251|in_vitro|ctrl|N/A|N/A|N/A
GSM760287|N/A|N/A|M|N/A|N/A|Healthy|Cells|FES22|in_vitro|ctrl|N/A|N/A|N/A
GSM760420|N/A|N/A|M|N/A|N/A|Healthy|Cells|HANSE20H|in_vitro|ctrl|N/A|N/A|N/A
GSM760277|N/A|N/A|F|N/A|N/A|Healthy|Cells|WA09|in_vitro|ctrl|N/A|N/A|N/A
GSM760238|N/A|N/A|F|N/A|N/A|Healthy|Cells|MIZ6|in_vitro|ctrl|N/A|N/A|N/A
GSM760412|N/A|N/A|M|N/A|N/A|Healthy|Cells|SC11GLIA|in_vitro|ctrl|N/A|N/A|N/A
GSM760317|N/A|N/A|M|N/A|N/A|Healthy|Cells|SIVF043|in_vitro|ctrl|N/A|N/A|N/A
GSM760369|N/A|N/A|F|N/A|N/A|Healthy|Cells|LLC2|in_vitro|ctrl|N/A|N/A|N/A
GSM760205|N/A|N/A|F|N/A|N/A|Healthy|Cells|CM11|in_vitro|ctrl|N/A|N/A|N/A
GSM760359|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS12|in_vitro|ctrl|N/A|N/A|N/A
GSM760342|N/A|N/A|F|N/A|N/A|Healthy|Cells|KIPS4F1|in_vitro|ctrl|N/A|N/A|N/A
GSM760213|N/A|N/A|F|N/A|N/A|Healthy|Cells|CM8|in_vitro|ctrl|N/A|N/A|N/A
GSM760235|N/A|N/A|F|N/A|N/A|Healthy|Cells|MEL4|in_vitro|ctrl|N/A|N/A|N/A
GSM760215|N/A|N/A|F|N/A|N/A|Healthy|Cells|CSC14|in_vitro|ctrl|N/A|N/A|N/A
GSM760332|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS9|in_vitro|ctrl|N/A|N/A|N/A
GSM760258|N/A|N/A|F|N/A|N/A|Healthy|Cells|SIVF028|in_vitro|ctrl|N/A|N/A|N/A
GSM760266|N/A|N/A|F|N/A|N/A|Healthy|Cells|UC06|in_vitro|ctrl|N/A|N/A|N/A
GSM760378|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF68|in_vitro|ctrl|N/A|N/A|N/A
GSM760346|N/A|N/A|M|N/A|N/A|Healthy|Cells|IPS-Foreskin-CL3|in_vitro|ctrl|N/A|N/A|N/A
GSM760288|N/A|N/A|M|N/A|N/A|Healthy|Cells|FES22|in_vitro|ctrl|N/A|N/A|N/A
GSM760242|N/A|N/A|F|N/A|N/A|Healthy|Cells|SIVF003|in_vitro|ctrl|N/A|N/A|N/A
GSM760226|N/A|N/A|F|N/A|N/A|Healthy|Cells|HES2|in_vitro|ctrl|N/A|N/A|N/A
GSM760375|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF258|in_vitro|ctrl|N/A|N/A|N/A
GSM760465|N/A|N/A|M|N/A|N/A|Healthy|Lung|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM760477|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A
GSM760297|N/A|N/A|M|N/A|N/A|Healthy|Cells|MIZ4|in_vitro|ctrl|N/A|N/A|N/A
GSM760337|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF68IPS10|in_vitro|ctrl|N/A|N/A|N/A
GSM760358|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS11|in_vitro|ctrl|N/A|N/A|N/A
GSM760304|N/A|N/A|M|N/A|N/A|Healthy|Cells|SIVF002|in_vitro|ctrl|N/A|N/A|N/A
GSM760384|N/A|N/A|F|N/A|N/A|Healthy|Cells|HSkMC268|in_vitro|ctrl|N/A|N/A|N/A
GSM760269|N/A|N/A|F|N/A|N/A|Healthy|Cells|UC06|in_vitro|ctrl|N/A|N/A|N/A
GSM760284|N/A|N/A|F|N/A|N/A|Healthy|Cells|WA09|in_vitro|ctrl|N/A|N/A|N/A
GSM760254|N/A|N/A|F|N/A|N/A|Healthy|Cells|SIVF020|in_vitro|ctrl|N/A|N/A|N/A
GSM760285|N/A|N/A|M|N/A|N/A|Healthy|Cells|BG02|in_vitro|ctrl|N/A|N/A|N/A
GSM760414|N/A|N/A|F|N/A|N/A|Healthy|Cells|HMSCbm252|in_vitro|ctrl|N/A|N/A|N/A
GSM760272|N/A|N/A|F|N/A|N/A|Healthy|Cells|WA07|in_vitro|ctrl|N/A|N/A|N/A
GSM760240|N/A|N/A|F|N/A|N/A|Healthy|Cells|SIVF001|in_vitro|ctrl|N/A|N/A|N/A
GSM760349|N/A|N/A|M|N/A|N/A|Healthy|Cells|GOTTESFELD4078.1B3|in_vitro|ctrl|N/A|N/A|N/A
GSM760405|N/A|N/A|M|N/A|N/A|Healthy|Cells|KDIB2|in_vitro|ctrl|N/A|N/A|N/A
GSM760426|N/A|N/A|F|N/A|N/A|Healthy|Adrenal Gland|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM760371|N/A|N/A|F|N/A|N/A|Healthy|Cells|LLC6|in_vitro|ctrl|N/A|N/A|N/A
GSM760361|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS1|in_vitro|ctrl|N/A|N/A|N/A
GSM760276|N/A|N/A|F|N/A|N/A|Healthy|Cells|WA09|in_vitro|ctrl|N/A|N/A|N/A
GSM760485|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A
GSM760389|N/A|N/A|M|N/A|N/A|Healthy|Cells|HBdSMC265|in_vitro|ctrl|N/A|N/A|N/A
GSM760450|N/A|N/A|F|N/A|N/A|Healthy|Stomach|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM760323|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS11|in_vitro|ctrl|N/A|N/A|N/A
GSM760310|N/A|N/A|M|N/A|N/A|Healthy|Cells|SIVF017|in_vitro|ctrl|N/A|N/A|N/A
GSM760224|N/A|N/A|F|N/A|N/A|Healthy|Cells|HES2|in_vitro|ctrl|N/A|N/A|N/A
GSM760367|N/A|N/A|F|N/A|N/A|Healthy|Cells|HDF51IPS9|in_vitro|ctrl|N/A|N/A|N/A
GSM760432|N/A|N/A|F|N/A|N/A|Healthy|Brain|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM760419|N/A|N/A|M|N/A|N/A|Healthy|Cells|SC31MSC|in_vitro|ctrl|N/A|N/A|N/A
