GSM5928940|N/A|N/A|M|0|N/A|N/A|Cells|HUVEC|in_vitro|N/A|N/A|Rapamycin|N/A
GSM5928854|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|Bezafibrate|N/A
GSM5928832|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|Metformin|N/A
GSM5929058|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|X-ray|N/A
GSM5929054|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|X-ray|N/A
GSM5928963|N/A|N/A|F|-0.6|N/A|N/A|Cells|Neural progenitors_neurons|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5928964|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5929094|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928948|N/A|N/A|F|-0.6|N/A|N/A|Cells|EmbryonicStemCell|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5928895|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteStemCell|in_vitro|N/A|N/A|KeratinocyteStemCell|N/A
GSM5928913|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|Chronic Radiation|N/A
GSM5928982|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|X-ray|N/A
GSM5929082|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928861|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|CCCP|N/A
GSM5928973|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5928813|N/A|N/A|M|66|N/A|BasalCellCarcinoma|Cells|Paired BCC|in_vitro|N/A|N/A|None|N/A
GSM5929009|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5928955|N/A|N/A|F|-0.6|N/A|N/A|Cells|Mostly neurons|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5928908|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|hTERT|N/A
GSM5929092|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5929029|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5928990|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|X-ray|N/A
GSM5928890|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteStemCell|in_vitro|N/A|N/A|KeratinocyteStemCell|N/A
GSM5929115|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Radiation|N/A
GSM5928937|N/A|N/A|M|0|N/A|N/A|Cells|HUVEC|in_vitro|N/A|N/A|None|N/A
GSM5929090|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928925|N/A|N/A|M|0|N/A|N/A|Cells|HUVEC|in_vitro|N/A|N/A|None|N/A
GSM5928865|N/A|N/A|F|69|N/A|N/A|Skin|Skin|in_vivo|N/A|N/A|None|N/A
GSM5928896|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteWithoutStemCells|in_vitro|N/A|N/A|KeratinocyteNoStemCell|N/A
GSM5928862|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|CCCP|N/A
GSM5928858|N/A|N/A|F|73|N/A|BasalCellCarcinoma|Cells|BasalCellCarcinoma|in_vitro|N/A|N/A|None|N/A
GSM5928856|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|Bezafibrate|N/A
GSM5929041|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5929095|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5929018|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|X-ray|N/A
GSM5928889|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|None|N/A
GSM5929033|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5929071|N/A|N/A|M|0|N/A|N/A|Cells|EndothelialCell|in_vitro|N/A|N/A|Endothelial_differentiation_CellLine2|N/A
GSM5928831|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|Metformin|N/A
GSM5928872|N/A|N/A|M|0|N/A|N/A|Cells|iPSC|in_vitro|N/A|N/A|iPSC_differentiation|N/A
GSM5929097|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928883|N/A|N/A|M|0|N/A|N/A|Cells|LungProgenitor|in_vitro|N/A|N/A|iPSC_differentiation|N/A
GSM5928897|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|None|N/A
GSM5928836|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|NAD|N/A
GSM5928845|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|NR|N/A
GSM5928911|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|None|N/A
GSM5929120|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Radiation|N/A
GSM5928814|N/A|N/A|F|70|N/A|N/A|Skin|Skin|in_vivo|N/A|N/A|None|N/A
GSM5929046|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|X-ray|N/A
GSM5929023|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|RAS|N/A
GSM5929062|N/A|N/A|M|0|N/A|N/A|Cells|EndothelialCell|in_vitro|N/A|N/A|Endothelial_differentiation_CellLine1|N/A
GSM5928816|N/A|N/A|M|72|N/A|N/A|Skin|Skin|in_vivo|N/A|N/A|None|N/A
GSM5928898|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteStemCell|in_vitro|N/A|N/A|KeratinocyteStemCell|N/A
GSM5928929|N/A|N/A|M|0|N/A|N/A|Cells|HUVEC|in_vitro|N/A|N/A|Rapamycin|N/A
GSM5928981|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5928984|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928959|N/A|N/A|F|-0.6|N/A|N/A|Cells|EmbryonicStemCell|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5928891|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteWithoutStemCells|in_vitro|N/A|N/A|KeratinocyteNoStemCell|N/A
GSM5929015|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|RAS|N/A
GSM5928943|N/A|N/A|M|26|N/A|N/A|Cells|HCAEC|in_vitro|N/A|N/A|Clone|N/A
GSM5928899|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteWithoutStemCells|in_vitro|N/A|N/A|KeratinocyteNoStemCell|N/A
GSM5928920|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928871|N/A|N/A|M|0|N/A|N/A|Cells|iPSC|in_vitro|N/A|N/A|iPSC_differentiation|N/A
GSM5928902|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928839|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|NAD|N/A
GSM5929036|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928901|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteWithoutStemCells|in_vitro|N/A|N/A|KeratinocyteNoStemCell|N/A
GSM5928870|N/A|N/A|F|78|N/A|BasalCellCarcinoma|Cells|BasalCellCarcinoma|in_vitro|N/A|N/A|None|N/A
GSM5928892|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteStemCell|in_vitro|N/A|N/A|KeratinocyteStemCell|N/A
GSM5928951|N/A|N/A|F|-0.6|N/A|N/A|Cells|EmbryonicStemCell|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5929005|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5928961|N/A|N/A|F|-0.6|N/A|N/A|Cells|Neural progenitors|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5928875|N/A|N/A|M|0|N/A|N/A|Cells|LungProgenitor|in_vitro|N/A|N/A|iPSC_differentiation|N/A
GSM5928860|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|CCCP|N/A
GSM5928958|N/A|N/A|F|-0.6|N/A|N/A|Cells|EmbryonicStemCell|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5929086|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928934|N/A|N/A|M|0|N/A|N/A|Cells|HUVEC|in_vitro|N/A|N/A|None|N/A
GSM5929096|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928853|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|Bezafibrate|N/A
GSM5929028|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5929081|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|None|N/A
GSM5928979|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|RAS|N/A
GSM5929021|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Replication|N/A
GSM5928879|N/A|N/A|M|0|N/A|N/A|Cells|iPSC|in_vitro|N/A|N/A|iPSC_differentiation|N/A
GSM5928893|N/A|N/A|M|0|N/A|N/A|Cells|KeratinocyteWithoutStemCells|in_vitro|N/A|N/A|KeratinocyteNoStemCell|N/A
GSM5929011|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|RAS|N/A
GSM5929072|N/A|N/A|M|0|N/A|N/A|Cells|EndothelialCell|in_vitro|N/A|N/A|Endothelial_differentiation_CellLine2|N/A
GSM5929109|N/A|N/A|M|0|N/A|N/A|Cells|Fibroblast|in_vitro|N/A|N/A|Radiation|N/A
GSM5928852|N/A|N/A|Other|N/A|N/A|BasalCellCarcinoma|Cells|BasalCellCarcinoma|in_vitro|N/A|N/A|None|N/A
GSM5928952|N/A|N/A|F|-0.6|N/A|N/A|Cells|Neural progenitors|in_vitro|N/A|N/A|Neural_differentiation|N/A
GSM5928837|N/A|N/A|M|0|N/A|N/A|Cells|Keratinocyte|in_vitro|N/A|N/A|NAD|N/A
