GSM1670251|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H596|in_vitro|N/A|N/A|N/A|N/A
GSM1670461|N/A|N/A|N/A|N/A|N/A|endometrium|Uterus|SNG-M|in_vitro|N/A|N/A|N/A|N/A
GSM1669785|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|EW-16|in_vitro|N/A|N/A|N/A|N/A
GSM1670334|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|PANC-08-13|in_vitro|N/A|N/A|N/A|N/A
GSM1670062|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|LS-513|in_vitro|N/A|N/A|N/A|N/A
GSM1669684|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|COLO-320|in_vitro|N/A|N/A|N/A|N/A
GSM1669871|N/A|N/A|N/A|N/A|N/A|Hodgkin_lymphoma|Whole Blood|HD-MY-Z|in_vitro|N/A|N/A|N/A|N/A
GSM1670397|N/A|N/A|N/A|N/A|N/A|prostate|Prostate|RWPE2-W99|in_vitro|N/A|N/A|N/A|N/A
GSM1670374|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_squamous_cell_carcinoma|Lung|RERF-LC-SQ1|in_vitro|N/A|N/A|N/A|N/A
GSM1669609|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|BB65-RCC|in_vitro|N/A|N/A|N/A|N/A
GSM1669974|N/A|N/A|N/A|N/A|N/A|B_cell_leukemia|Whole Blood|KARPAS-231|in_vitro|N/A|N/A|N/A|N/A
GSM1670414|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|SCH|in_vitro|N/A|N/A|N/A|N/A
GSM1670054|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_squamous_cell_carcinoma|Lung|LOU-NH91|in_vitro|N/A|N/A|N/A|N/A
GSM1670185|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1693|in_vitro|N/A|N/A|N/A|N/A
GSM1669879|N/A|N/A|N/A|N/A|N/A|liver|Liver|HEP3B2-1-7|in_vitro|N/A|N/A|N/A|N/A
GSM1669677|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|CHP-134|in_vitro|N/A|N/A|N/A|N/A
GSM1670051|N/A|N/A|N/A|N/A|N/A|prostate|Prostate|LNCAP-CLONE-FGC|in_vitro|N/A|N/A|N/A|N/A
GSM1670364|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|RCC-MF|in_vitro|N/A|N/A|N/A|N/A
GSM1670007|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|KP-N-YN|in_vitro|N/A|N/A|N/A|N/A
GSM1669731|N/A|N/A|N/A|N/A|N/A|Burkitt_lymphoma|Whole Blood|DG-75|in_vitro|N/A|N/A|N/A|N/A
GSM1670486|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|SU-DHL-5|in_vitro|N/A|N/A|N/A|N/A
GSM1669956|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|JHOS-3|in_vitro|N/A|N/A|N/A|N/A
GSM1670028|N/A|N/A|N/A|N/A|N/A|myeloma|Whole Blood|L-363|in_vitro|N/A|N/A|N/A|N/A
GSM1670323|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OVKATE|in_vitro|N/A|N/A|N/A|N/A
GSM1669570|N/A|N/A|N/A|N/A|N/A|bladder|Bladder|647-V|in_vitro|N/A|N/A|N/A|N/A
GSM1670389|N/A|N/A|N/A|N/A|N/A|myeloma|Whole Blood|RPMI-8226|in_vitro|N/A|N/A|N/A|N/A
GSM1670277|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|NH-12|in_vitro|N/A|N/A|N/A|N/A
GSM1669877|N/A|N/A|N/A|N/A|N/A|chondrosarcoma|Other|H-EMC-SS|in_vitro|N/A|N/A|N/A|N/A
GSM1670228|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H2291|in_vitro|N/A|N/A|N/A|N/A
GSM1669703|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|COR-L88|in_vitro|N/A|N/A|N/A|N/A
GSM1669589|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|A549|in_vitro|N/A|N/A|N/A|N/A
GSM1670529|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|TE-10|in_vitro|N/A|N/A|N/A|N/A
GSM1670019|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-220|in_vitro|N/A|N/A|N/A|N/A
GSM1670056|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|LOXIMVI|in_vitro|N/A|N/A|N/A|N/A
GSM1669692|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|COLO-792|in_vitro|N/A|N/A|N/A|N/A
GSM1670373|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|RERF-LC-MS|in_vitro|N/A|N/A|N/A|N/A
GSM1669875|N/A|N/A|N/A|N/A|N/A|cervix|Cervix|HELA|in_vitro|N/A|N/A|N/A|N/A
GSM1669912|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|HT-144|in_vitro|N/A|N/A|N/A|N/A
GSM1670392|N/A|N/A|N/A|N/A|N/A|leukemia|Whole Blood|RS4-11|in_vitro|N/A|N/A|N/A|N/A
GSM1669976|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|KARPAS-422|in_vitro|N/A|N/A|N/A|N/A
GSM1670367|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|RCM-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670286|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|NU-DUL-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669579|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|A2058|in_vitro|N/A|N/A|N/A|N/A
GSM1669868|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|HCT-116|in_vitro|N/A|N/A|N/A|N/A
GSM1669896|N/A|N/A|N/A|N/A|N/A|fibrosarcoma|Other|HS-633T|in_vitro|N/A|N/A|N/A|N/A
GSM1670421|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|SIG-M5|in_vitro|N/A|N/A|N/A|N/A
GSM1670564|N/A|N/A|N/A|N/A|N/A|breast|Breast|UACC-893|in_vitro|N/A|N/A|N/A|N/A
GSM1670224|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H2196|in_vitro|N/A|N/A|N/A|N/A
GSM1669654|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|CAL-62|in_vitro|N/A|N/A|N/A|N/A
GSM1669621|N/A|N/A|N/A|N/A|N/A|head and neck|Other|BICR10|in_vitro|N/A|N/A|N/A|N/A
GSM1670456|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|SK-PN-DW|in_vitro|N/A|N/A|N/A|N/A
GSM1670108|N/A|N/A|N/A|N/A|N/A|B_cell_leukemia|Whole Blood|MHH-PREB-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669863|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|HCC-78|in_vitro|N/A|N/A|N/A|N/A
GSM1669612|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|BCPAP|in_vitro|N/A|N/A|N/A|N/A
GSM1669572|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|786-0|in_vitro|N/A|N/A|N/A|N/A
GSM1669928|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|IGR-37|in_vitro|N/A|N/A|N/A|N/A
GSM1669860|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|HCC-44|in_vitro|N/A|N/A|N/A|N/A
GSM1669776|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|ESO26|in_vitro|N/A|N/A|N/A|N/A
GSM1669747|N/A|N/A|N/A|N/A|N/A|Burkitt_lymphoma|Whole Blood|EB2|in_vitro|N/A|N/A|N/A|N/A
GSM1670050|N/A|N/A|N/A|N/A|N/A|glioma|Brain|LN-405|in_vitro|N/A|N/A|N/A|N/A
GSM1670313|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OV-7|in_vitro|N/A|N/A|N/A|N/A
GSM1670480|N/A|N/A|N/A|N/A|N/A|Burkitt_lymphoma|Whole Blood|ST486|in_vitro|N/A|N/A|N/A|N/A
GSM1670102|N/A|N/A|N/A|N/A|N/A|breast|Breast|MFM-223|in_vitro|N/A|N/A|N/A|N/A
GSM1670212|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H2085|in_vitro|N/A|N/A|N/A|N/A
GSM1670419|N/A|N/A|N/A|N/A|N/A|glioma|Brain|SF539|in_vitro|N/A|N/A|N/A|N/A
GSM1669626|N/A|N/A|N/A|N/A|N/A|cervix|Cervix|BOKU|in_vitro|N/A|N/A|N/A|N/A
GSM1670118|N/A|N/A|N/A|N/A|N/A|myeloma|Whole Blood|MM1S|in_vitro|N/A|N/A|N/A|N/A
GSM1669957|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|JHOS-4|in_vitro|N/A|N/A|N/A|N/A
GSM1669853|N/A|N/A|N/A|N/A|N/A|breast|Breast|HCC202|in_vitro|N/A|N/A|N/A|N/A
GSM1669661|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|CAOV-3|in_vitro|N/A|N/A|N/A|N/A
GSM1670188|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1734|in_vitro|N/A|N/A|N/A|N/A
GSM1669766|N/A|N/A|N/A|N/A|N/A|haematopoietic_neoplasm other|Whole Blood|EOL-1-CELL|in_vitro|N/A|N/A|N/A|N/A
GSM1670278|N/A|N/A|N/A|N/A|N/A|lymphoid_neoplasm other|Whole Blood|NK-92MI|in_vitro|N/A|N/A|N/A|N/A
GSM1670302|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|OE19|in_vitro|N/A|N/A|N/A|N/A
GSM1669978|N/A|N/A|N/A|N/A|N/A|haematopoietic_neoplasm other|Whole Blood|KARPAS-620|in_vitro|N/A|N/A|N/A|N/A
GSM1669918|N/A|N/A|N/A|N/A|N/A|liver|Liver|HUH-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670292|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OAW-28|in_vitro|N/A|N/A|N/A|N/A
GSM1670258|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H69|in_vitro|N/A|N/A|N/A|N/A
GSM1670175|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1563|in_vitro|N/A|N/A|N/A|N/A
GSM1670431|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|SK-GT-4|in_vitro|N/A|N/A|N/A|N/A
GSM1670213|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H2087|in_vitro|N/A|N/A|N/A|N/A
GSM1670493|N/A|N/A|N/A|N/A|N/A|anaplastic_large_cell_lymphoma|Whole Blood|SUP-M2|in_vitro|N/A|N/A|N/A|N/A
GSM1669577|N/A|N/A|N/A|N/A|N/A|glioma|Brain|A172|in_vitro|N/A|N/A|N/A|N/A
GSM1670300|N/A|N/A|N/A|N/A|N/A|breast|Breast|OCUB-M|in_vitro|N/A|N/A|N/A|N/A
GSM1669904|N/A|N/A|N/A|N/A|N/A|head and neck|Other|HSC-3|in_vitro|N/A|N/A|N/A|N/A
GSM1669982|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|KE-37|in_vitro|N/A|N/A|N/A|N/A
GSM1670152|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|NB5|in_vitro|N/A|N/A|N/A|N/A
GSM1669625|N/A|N/A|N/A|N/A|N/A|Burkitt_lymphoma|Whole Blood|BL-41|in_vitro|N/A|N/A|N/A|N/A
GSM1670327|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|P30-OHK|in_vitro|N/A|N/A|N/A|N/A
GSM1670021|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-410|in_vitro|N/A|N/A|N/A|N/A
GSM1669842|N/A|N/A|N/A|N/A|N/A|breast|Breast|HCC1187|in_vitro|N/A|N/A|N/A|N/A
GSM1669872|N/A|N/A|N/A|N/A|N/A|breast|Breast|HDQ-P1|in_vitro|N/A|N/A|N/A|N/A
GSM1670566|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_carcinoid|Lung|UMC-11|in_vitro|N/A|N/A|N/A|N/A
GSM1670276|N/A|N/A|N/A|N/A|N/A|testis|Testis|NEC8|in_vitro|N/A|N/A|N/A|N/A
GSM1670275|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|NCI-SNU-5|in_vitro|N/A|N/A|N/A|N/A
GSM1670576|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|WM-115|in_vitro|N/A|N/A|N/A|N/A
GSM1669939|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|IOSE-75-16SV40|in_vitro|N/A|N/A|N/A|N/A
GSM1669945|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|IST-SL2|in_vitro|N/A|N/A|N/A|N/A
GSM1669734|N/A|N/A|N/A|N/A|N/A|glioma|Brain|DK-MG|in_vitro|N/A|N/A|N/A|N/A
GSM1670107|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|MHH-NB-11|in_vitro|N/A|N/A|N/A|N/A
GSM1669610|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|BC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670519|N/A|N/A|N/A|N/A|N/A|soft_tissue_other|Other|SW982|in_vitro|N/A|N/A|N/A|N/A
GSM1669937|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|IOSE-397|in_vitro|N/A|N/A|N/A|N/A
GSM1669876|N/A|N/A|N/A|N/A|N/A|cervix|Cervix|HELASF|in_vitro|N/A|N/A|N/A|N/A
GSM1669886|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|HMV-II|in_vitro|N/A|N/A|N/A|N/A
GSM1670288|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|NUGC-4|in_vitro|N/A|N/A|N/A|N/A
GSM1670580|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|WM35|in_vitro|N/A|N/A|N/A|N/A
GSM1670305|N/A|N/A|N/A|N/A|N/A|cervix|Cervix|OMC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670380|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|RKO|in_vitro|N/A|N/A|N/A|N/A
GSM1670069|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|LXF-289|in_vitro|N/A|N/A|N/A|N/A
GSM1669796|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|FU-OV-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670350|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|PL18|in_vitro|N/A|N/A|N/A|N/A
GSM1669798|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|G-361|in_vitro|N/A|N/A|N/A|N/A
GSM1670377|N/A|N/A|N/A|N/A|N/A|rhabdomyosarcoma|Other|RH-18|in_vitro|N/A|N/A|N/A|N/A
GSM1670417|N/A|N/A|N/A|N/A|N/A|glioma|Brain|SF268|in_vitro|N/A|N/A|N/A|N/A
GSM1669964|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|JSC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669846|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_squamous_cell_carcinoma|Lung|HCC-15|in_vitro|N/A|N/A|N/A|N/A
GSM1669864|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|HCC-827|in_vitro|N/A|N/A|N/A|N/A
GSM1670237|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H292|in_vitro|N/A|N/A|N/A|N/A
GSM1670215|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H211|in_vitro|N/A|N/A|N/A|N/A
GSM1670383|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|RMG-I|in_vitro|N/A|N/A|N/A|N/A
GSM1669739|N/A|N/A|N/A|N/A|N/A|T_cell_leukemia|Whole Blood|DND-41|in_vitro|N/A|N/A|N/A|N/A
GSM1669720|N/A|N/A|N/A|N/A|N/A|glioma|Brain|D-423MG|in_vitro|N/A|N/A|N/A|N/A
GSM1669562|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|697|in_vitro|N/A|N/A|N/A|N/A
GSM1669981|N/A|N/A|N/A|N/A|N/A|chronic_myeloid_leukaemia|Whole Blood|KCL-22|in_vitro|N/A|N/A|N/A|N/A
GSM1670446|N/A|N/A|N/A|N/A|N/A|myeloma|Whole Blood|SK-MM-2|in_vitro|N/A|N/A|N/A|N/A
GSM1670503|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|SW1573|in_vitro|N/A|N/A|N/A|N/A
GSM1670296|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|OCI-AML3|in_vitro|N/A|N/A|N/A|N/A
GSM1669738|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|DMS-79|in_vitro|N/A|N/A|N/A|N/A
GSM1670231|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H2347|in_vitro|N/A|N/A|N/A|N/A
GSM1669643|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|CADO-ES1|in_vitro|N/A|N/A|N/A|N/A
GSM1670403|N/A|N/A|N/A|N/A|N/A|head and neck|Other|SAT|in_vitro|N/A|N/A|N/A|N/A
GSM1669744|N/A|N/A|N/A|N/A|N/A|bladder|Bladder|DSH1|in_vitro|N/A|N/A|N/A|N/A
GSM1670134|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|MS-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670472|N/A|N/A|N/A|N/A|N/A|liver|Liver|SNU-475|in_vitro|N/A|N/A|N/A|N/A
GSM1669623|N/A|N/A|N/A|N/A|N/A|head and neck|Other|BICR31|in_vitro|N/A|N/A|N/A|N/A
GSM1669989|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|KMH-2|in_vitro|N/A|N/A|N/A|N/A
GSM1670182|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1651|in_vitro|N/A|N/A|N/A|N/A
GSM1669761|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|EKVX|in_vitro|N/A|N/A|N/A|N/A
GSM1670449|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|SK-N-AS|in_vitro|N/A|N/A|N/A|N/A
GSM1670316|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OVCA433|in_vitro|N/A|N/A|N/A|N/A
GSM1670398|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|RXF393|in_vitro|N/A|N/A|N/A|N/A
GSM1669888|N/A|N/A|N/A|N/A|N/A|head and neck|Other|HO-1-N-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670042|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_squamous_cell_carcinoma|Lung|LC-1-SQ|in_vitro|N/A|N/A|N/A|N/A
GSM1670309|N/A|N/A|N/A|N/A|N/A|head and neck|Other|OSC-20|in_vitro|N/A|N/A|N/A|N/A
GSM1670516|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|SW948|in_vitro|N/A|N/A|N/A|N/A
GSM1670203|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1975|in_vitro|N/A|N/A|N/A|N/A
GSM1669958|N/A|N/A|N/A|N/A|N/A|head and neck|Other|JHU-011|in_vitro|N/A|N/A|N/A|N/A
GSM1669640|N/A|N/A|N/A|N/A|N/A|T_cell_leukemia|Whole Blood|C8166|in_vitro|N/A|N/A|N/A|N/A
GSM1670443|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|SK-MEL-5|in_vitro|N/A|N/A|N/A|N/A
GSM1669683|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|COLO-205|in_vitro|N/A|N/A|N/A|N/A
GSM1669580|N/A|N/A|N/A|N/A|N/A|head and neck|Other|A253|in_vitro|N/A|N/A|N/A|N/A
GSM1670096|N/A|N/A|N/A|N/A|N/A|uterus|Uterus|MES-SA|in_vitro|N/A|N/A|N/A|N/A
GSM1669789|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|EW-3|in_vitro|N/A|N/A|N/A|N/A
GSM1670539|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|TGBC11TKB|in_vitro|N/A|N/A|N/A|N/A
GSM1670471|N/A|N/A|N/A|N/A|N/A|liver|Liver|SNU-449|in_vitro|N/A|N/A|N/A|N/A
GSM1670256|N/A|N/A|N/A|N/A|N/A|prostate|Prostate|NCI-H660|in_vitro|N/A|N/A|N/A|N/A
GSM1670496|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|SW1116|in_vitro|N/A|N/A|N/A|N/A
GSM1670332|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|PANC-03-27|in_vitro|N/A|N/A|N/A|N/A
GSM1670097|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|MEWO|in_vitro|N/A|N/A|N/A|N/A
GSM1669791|N/A|N/A|N/A|N/A|N/A|head and neck|Other|FADU|in_vitro|N/A|N/A|N/A|N/A
GSM1670425|N/A|N/A|N/A|N/A|N/A|rhabdomyosarcoma|Other|SJRH30|in_vitro|N/A|N/A|N/A|N/A
GSM1669730|N/A|N/A|N/A|N/A|N/A|head and neck|Other|DETROIT562|in_vitro|N/A|N/A|N/A|N/A
GSM1669923|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|HUP-T4|in_vitro|N/A|N/A|N/A|N/A
GSM1670086|N/A|N/A|N/A|N/A|N/A|breast|Breast|MDA-MB-453|in_vitro|N/A|N/A|N/A|N/A
GSM1670343|N/A|N/A|N/A|N/A|N/A|head and neck|Other|PCI-38|in_vitro|N/A|N/A|N/A|N/A
GSM1670199|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_large cell|Lung|NCI-H1915|in_vitro|N/A|N/A|N/A|N/A
GSM1669782|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|EW-11|in_vitro|N/A|N/A|N/A|N/A
GSM1669867|N/A|N/A|N/A|N/A|N/A|head and neck|Other|HCE-T|in_vitro|N/A|N/A|N/A|N/A
GSM1669695|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|COLO-829|in_vitro|N/A|N/A|N/A|N/A
GSM1670219|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_not specified|Lung|NCI-H2135|in_vitro|N/A|N/A|N/A|N/A
GSM1670558|N/A|N/A|N/A|N/A|N/A|B_cell_leukemia|Whole Blood|U-698-M|in_vitro|N/A|N/A|N/A|N/A
GSM1669916|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|HTC-C3|in_vitro|N/A|N/A|N/A|N/A
GSM1670123|N/A|N/A|N/A|N/A|N/A|glioma|Brain|MOG-G-UVW|in_vitro|N/A|N/A|N/A|N/A
GSM1669737|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|DMS-53|in_vitro|N/A|N/A|N/A|N/A
GSM1670183|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1666|in_vitro|N/A|N/A|N/A|N/A
GSM1669983|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|KELLY|in_vitro|N/A|N/A|N/A|N/A
GSM1670261|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_carcinoid|Lung|NCI-H727|in_vitro|N/A|N/A|N/A|N/A
GSM1669962|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|JM1|in_vitro|N/A|N/A|N/A|N/A
GSM1669895|N/A|N/A|N/A|N/A|N/A|breast|Breast|HS-578-T|in_vitro|N/A|N/A|N/A|N/A
GSM1669566|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|23132-87|in_vitro|N/A|N/A|N/A|N/A
GSM1669645|N/A|N/A|N/A|N/A|N/A|breast|Breast|CAL-120|in_vitro|N/A|N/A|N/A|N/A
GSM1670253|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H64|in_vitro|N/A|N/A|N/A|N/A
GSM1670073|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|MALME-3M|in_vitro|N/A|N/A|N/A|N/A
GSM1670469|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|SNU-407|in_vitro|N/A|N/A|N/A|N/A
GSM1670284|N/A|N/A|N/A|N/A|N/A|osteosarcoma|Other|NOS-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669760|N/A|N/A|N/A|N/A|N/A|lymphoid_neoplasm other|Whole Blood|EJM|in_vitro|N/A|N/A|N/A|N/A
GSM1669857|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|HCC-33|in_vitro|N/A|N/A|N/A|N/A
GSM1669758|N/A|N/A|N/A|N/A|N/A|biliary_tract|Other|EGI-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669724|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|DAN-G|in_vitro|N/A|N/A|N/A|N/A
GSM1670088|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|MDST8|in_vitro|N/A|N/A|N/A|N/A
GSM1670117|N/A|N/A|N/A|N/A|N/A|hairy_cell_leukaemia|Whole Blood|MLMA|in_vitro|N/A|N/A|N/A|N/A
GSM1669700|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|COR-L311|in_vitro|N/A|N/A|N/A|N/A
GSM1670180|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1648|in_vitro|N/A|N/A|N/A|N/A
GSM1669808|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|GDM-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669880|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|Hey|in_vitro|N/A|N/A|N/A|N/A
GSM1669619|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|BHT-101|in_vitro|N/A|N/A|N/A|N/A
GSM1670113|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|MKN45|in_vitro|N/A|N/A|N/A|N/A
GSM1670337|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|PA-TU-8988T|in_vitro|N/A|N/A|N/A|N/A
GSM1670344|N/A|N/A|N/A|N/A|N/A|head and neck|Other|PCI-4B|in_vitro|N/A|N/A|N/A|N/A
GSM1670211|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H2081|in_vitro|N/A|N/A|N/A|N/A
GSM1670497|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|SW1271|in_vitro|N/A|N/A|N/A|N/A
GSM1670402|N/A|N/A|N/A|N/A|N/A|head and neck|Other|SAS|in_vitro|N/A|N/A|N/A|N/A
